
Information about map: EDT                 
==================================

Map name (internal)     : EDT000
Sounding set (internal) : 0
RS-Number               : K2143888
Data record length      : 40 bytes
Number of data records  : 4998
Max filemap size        : 4998 bytes
Data header size        : 12504 bytes
Free space in map       : -207426 bytes (107368996 records)
Status flag (not used)  : 1


   Record name:    Unit:           Data type:          Divisor: Offset:
   ---------------------------------------------------------------------
    time            sec             float (4)          1        0       
    Pscl            ln              short (2)          1        0       
    T               K               short (2)          10       0       
    RH              %               short (2)          1        0       
    v               m/s             short (2)          -100     0       
    u               m/s             short (2)          -100     0       
    Height          m               short (2)          1        30000   
    P               hPa             short (2)          10       0       
    TD              K               short (2)          10       0       
    MR              g/kg            short (2)          100      0       
    DD              dgr             short (2)          1        0       
    FF              m/s             short (2)          10       0       
    AZ              dgr             short (2)          1        0       
    Range           m               short (2)          0.01     0       
    Lon             dgr             short (2)          100      0       
    Lat             dgr             short (2)          100      0       
    SpuKey          bitfield        unsigned short (2) 1        0       
    UsrKey          bitfield        unsigned short (2) 1        0       
    RadarH          m               short (2)          1        30000   

*************************************************************************************************

     0.00	 28364.00	   292.20	    64.00	     1.04	     4.89	     5.00	  1017.10	   285.20	     8.70	   258.00	     5.00	    78.00	     0.00	    11.24	    54.49	     0.00	     0.00	     5.00	
     2.00	 28363.00	   295.10	    61.00	-32768.00	-32768.00	     6.00	  1017.00	   287.20	     9.89	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
     4.00	 28362.00	   294.60	    59.00	-32768.00	-32768.00	     8.00	  1016.80	   286.20	     9.28	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
     6.00	 28363.00	   293.20	    56.00	-32768.00	-32768.00	     6.00	  1017.00	   284.10	     8.11	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
     8.00	 28363.00	   292.80	    57.00	-32768.00	-32768.00	     6.00	  1017.00	   284.10	     8.10	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    10.00	 28363.00	   293.00	    58.00	-32768.00	-32768.00	     7.00	  1016.90	   284.50	     8.30	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    12.00	 28363.00	   292.90	    58.00	-32768.00	-32768.00	     7.00	  1016.80	   284.50	     8.33	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    14.00	 28363.00	   292.60	    59.00	-32768.00	-32768.00	     7.00	  1016.90	   284.40	     8.23	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    16.00	 28363.00	   292.90	    59.00	-32768.00	-32768.00	     5.00	  1017.10	   284.80	     8.45	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
    18.00	 28363.00	   293.10	    60.00	-32768.00	-32768.00	     7.00	  1016.80	   285.20	     8.71	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	-32768.00	     0.00	     0.00	-32768.00	
