DATE;TIME;TIMEZONE;VERSION;SMPU;SMPE;SMPUE;BBI;AZI;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;B13;B14
31.07.2018;05:16:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0717;-0.9805;30.2765;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:17:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0453;-0.9905;30.277;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:18:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0427;-0.9995;30.2722;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:19:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0313;-0.9905;30.2735;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:20:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0203;-1;30.2715;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:21:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0083;-1;30.2677;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:22:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0048;-1.0002;30.2695;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:23:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9933;-1.01;30.2672;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:24:00;UTC+2;USATBOESG-2;0.9833;0;0;3;0;1005.0068;-1.0102;30.2654;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:25:00;UTC+2;USATBOESG-2;1.0167;0;0;3;0;1004.9787;-1.0203;30.2646;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:26:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9697;-1.03;30.2597;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:27:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9688;-1.0303;30.2605;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:28:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9663;-1.0407;30.262;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:29:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9673;-1.06;30.2588;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:30:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9682;-1.0595;30.2575;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:31:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9748;-1.049;30.2563;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:32:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9727;-1.0305;30.2575;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:33:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.972;-1.0395;30.256;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:34:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9665;-1.031;30.2523;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:35:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9615;-1.05;30.2517;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:36:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9703;-1.049;30.2517;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:37:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9693;-1.0302;30.2525;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:38:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9773;-1.0402;30.2443;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:39:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9658;-1.0498;30.2455;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:40:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9743;-1.0397;30.2507;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:41:00;UTC+2;USATBOESG-2;0.9833;0;0;3;0;1004.9695;-1.0202;30.2458;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:42:00;UTC+2;USATBOESG-2;1.0167;0;0;3;0;1004.9654;-1.0297;30.2434;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:43:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9703;-1.02;30.2415;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:44:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9675;-1.0193;30.2403;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:45:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9958;-0.9993;30.2403;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:46:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0058;-0.979;30.2385;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:47:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0072;-0.9485;30.2387;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:48:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0318;-0.92;30.2358;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:49:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.034;-0.92;30.2345;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:50:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0272;-0.9195;30.2317;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:51:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0173;-0.9085;30.2325;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:52:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0155;-0.88;30.2337;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:53:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.011;-0.878;30.2313;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:54:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0475;-0.8402;30.2293;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:55:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0372;-0.8492;30.2287;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:56:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0525;-0.8002;30.2263;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:57:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0398;-0.8095;30.2257;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:58:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0237;-0.779;30.227;7;0;0;;0;0;0;0;0;0;0
31.07.2018;05:59:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0287;-0.75;30.2268;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:00:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0172;-0.75;30.2243;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:01:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0032;-0.75;30.222;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:02:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0027;-0.75;30.223;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:03:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.01;-0.7507;30.2233;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:04:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0057;-0.7695;30.2205;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:05:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0105;-0.761;30.2198;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:06:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9945;-0.78;30.2215;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:07:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0013;-0.7805;30.2227;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:08:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9713;-0.79;30.2193;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:09:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9748;-0.7905;30.2202;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:10:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9523;-0.8;30.2205;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:11:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9588;-0.7997;30.2192;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:12:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9778;-0.7793;30.2185;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:13:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9688;-0.7403;30.2188;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:14:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9757;-0.7595;30.2182;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:15:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9767;-0.732;30.2212;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:16:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9675;-0.7887;30.2225;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:17:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.951;-0.7507;30.2205;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:18:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9393;-0.7697;30.2223;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:19:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9238;-0.7593;30.2225;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:20:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9458;-0.7397;30.2272;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:21:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9217;-0.731;30.2255;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:22:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9127;-0.749;30.2283;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:23:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9192;-0.7315;30.2302;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:24:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8932;-0.761;30.232;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:25:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.891;-0.7805;30.2318;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:26:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.87;-0.791;30.2377;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:27:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8783;-0.8095;30.2403;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:28:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.862;-0.8;30.2412;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:29:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8653;-0.7998;30.2438;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:30:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8758;-0.7898;30.2473;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:31:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8483;-0.78;30.2517;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:32:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8685;-0.779;30.2552;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:33:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.87;-0.7503;30.2545;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:34:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.864;-0.76;30.2625;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:35:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8473;-0.761;30.2667;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:36:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8515;-0.7893;30.2715;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:37:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8483;-0.7707;30.277;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:38:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8475;-0.789;30.2808;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:39:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8532;-0.771;30.2865;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:40:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8505;-0.7895;30.2912;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:41:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8485;-0.779;30.2978;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:42:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8585;-0.7585;30.3037;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:43:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8708;-0.7295;30.3108;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:44:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8573;-0.7195;30.3167;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:45:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8748;-0.71;30.3238;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:46:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.873;-0.7092;30.3318;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:47:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8862;-0.66;30.3382;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:48:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9253;-0.6587;30.3465;6.9833;0;0;;0;0;0;0;0;0;0
31.07.2018;06:49:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8967;-0.5807;30.3525;6.0333;0;0;;0;0;0;0;0;0;0
31.07.2018;06:50:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8875;-0.6003;30.3627;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:51:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9198;-0.6097;30.3677;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:52:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9085;-0.599;30.3775;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:53:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9085;-0.57;30.3868;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:54:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9293;-0.5687;30.3965;6.9667;0;0;;0;0;0;0;0;0;0
31.07.2018;06:55:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9193;-0.531;30.4053;6.05;0;0;;0;0;0;0;0;0;0
31.07.2018;06:56:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9188;-0.552;30.4175;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:57:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8992;-0.5865;30.4262;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:58:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8948;-0.5215;30.4373;7;0;0;;0;0;0;0;0;0;0
31.07.2018;06:59:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8942;-0.551;30.4482;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:00:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8767;-0.567;30.457;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:01:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9062;-0.5115;30.472;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:02:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8872;-0.5398;30.4837;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:03:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8995;-0.5298;30.4962;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:04:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.909;-0.5205;30.5065;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:05:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9052;-0.5488;30.5237;6.9833;0;0;;0;0;0;0;0;0;0
31.07.2018;07:06:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.934;-0.4797;30.5393;6.0333;0;0;;0;0;0;0;0;0;0
31.07.2018;07:07:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9222;-0.4703;30.5548;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:08:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9287;-0.4783;30.5685;6.9667;0;0;;0;0;0;0;0;0;0
31.07.2018;07:09:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.947;-0.432;30.5898;6;0;0;;0;0;0;0;0;0;0
31.07.2018;07:10:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9277;-0.4893;30.6107;6.0333;0;0;;0;0;0;0;0;0;0
31.07.2018;07:11:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.8997;-0.47;30.629;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:12:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9153;-0.47;30.6478;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:13:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.893;-0.472;30.671;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:14:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9133;-0.5055;30.695;6.95;0;0;;0;0;0;0;0;0;0
31.07.2018;07:15:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9578;-0.4185;30.7168;6;0;0;;0;0;0;0;0;0;0
31.07.2018;07:16:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9432;-0.392;30.7425;6.05;0;0;;0;0;0;0;0;0;0
31.07.2018;07:17:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9452;-0.4285;30.7708;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:18:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.95;-0.401;30.7978;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:19:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9197;-0.4202;30.8272;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:20:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9287;-0.4293;30.8602;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:21:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9197;-0.3895;30.8885;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:22:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9505;-0.3597;30.9213;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:23:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9387;-0.3387;30.9565;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:24:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9613;-0.3013;30.989;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:25:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9678;-0.339;31.025;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:26:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9885;-0.309;31.0645;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:27:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9855;-0.2793;31.099;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:28:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9923;-0.2603;31.1367;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:29:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9905;-0.2695;31.1775;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:30:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9797;-0.259;31.2158;7;0;0;;0;0;0;0;0;0;0
31.07.2018;07:31:00;UTC+2;USATBOESG-2;1;0;0;3;0;1004.9862;-0.239;31.2522;6.9;0;0;;0;0;0;0;0;0;0
31.07.2018;07:32:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0003;-0.2205;31.2872;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:33:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0103;-0.2295;31.3277;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:34:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0102;-0.22;31.368;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:35:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0138;-0.2205;31.4033;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:36:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0158;-0.2293;31.4367;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:37:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0402;-0.1895;31.4715;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:38:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0625;-0.16;31.5053;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:39:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0555;-0.1602;31.5385;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:40:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0103;-0.169;31.5705;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:41:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0582;-0.1403;31.5997;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:42:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0445;-0.1497;31.6318;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:43:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0377;-0.1413;31.6603;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:44:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0632;-0.1783;31.6853;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:45:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0722;-0.1293;31.7115;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:46:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0665;-0.111;31.735;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:47:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0742;-0.128;31.7623;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:48:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0765;-0.0905;31.7795;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:49:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0895;-0.098;31.8043;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:50:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1163;-0.06;31.8225;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:51:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1157;-0.0575;31.8387;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:52:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1022;-0.0115;31.8593;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:53:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1042;-0.0398;31.8763;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:54:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1025;-0.03;31.894;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:55:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0962;-0.0293;31.9065;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:56:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0948;0.0097;31.9185;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:57:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1083;-0.0093;31.9347;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:58:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1167;0.009;31.9475;5;0;0;;0;0;0;0;0;0;0
31.07.2018;07:59:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.0862;-0.0197;31.9575;5;0;0;;0;0;0;0;0;0;0
31.07.2018;08:00:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1157;-0.0087;31.9693;5;0;0;;0;0;0;0;0;0;0
31.07.2018;08:01:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1028;0.029;31.9832;5;0;0;;0;0;0;0;0;0;0
31.07.2018;08:02:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.129;0.0003;31.9905;5;0;0;;0;0;0;0;0;0;0
31.07.2018;08:03:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1097;0.01;32.0017;5;0;0;;0;0;0;0;0;0;0
31.07.2018;08:04:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1507;0.0105;32.009;5;0;0;;0;0;0;0;0;0;0
31.07.2018;08:05:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1708;0.023;32.0187;5;0;0;;0;0;0;0;0;0;0
31.07.2018;08:06:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1508;0.0795;32.026;5;0;0;;0;0;0;0;0;0;0
31.07.2018;08:07:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.1915;0.069;32.0333;5;0;0;;0;0;0;0;0;0;0
31.07.2018;08:08:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2117;0.053;32.0418;4.9;0;0;;0;0;0;0;0;0;0
31.07.2018;08:09:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2198;0.1115;32.0485;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:10:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2585;0.1405;32.0575;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:11:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2627;0.1702;32.0593;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:12:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.27;0.1802;32.0657;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:13:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2657;0.1898;32.0713;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:14:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2525;0.1817;32.076;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:15:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.211;0.2253;32.0833;3.0667;0;0;;0;0;0;0;0;0;0
31.07.2018;08:16:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2058;0.093;32.0862;4.9333;0;0;;0;0;0;0;0;0;0
31.07.2018;08:17:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2213;0.1803;32.0887;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:18:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2425;0.1907;32.092;3;0;0;;0;0;0;0;0;0;0
31.07.2018;08:19:00;UTC+2;USATBOESG-2;1;0;0;3;0;1005.2023;0.2093;32.0958;3;0;0;;0;0;0;0;0;0;0
