2018-08-28 10:10:57.887084;1;17.81;76.84;1017.61;0
2018-08-28 10:10:58.122014;2;17.79;76.37;1017.26;0
2018-08-28 10:10:58.355434;3;17.99;77.06;1017.38;0
2018-08-28 10:10:58.589980;4;18.13;77.24;1017.22;0
2018-08-28 10:10:58.825591;5;18.11;76.46;1017.63;0
2018-08-28 10:10:59.059153;6;17.96;76.62;1017.25;0
2018-08-28 10:10:59.294676;7;17.78;78.51;1017.43;0
2018-08-28 10:10:59.528413;8;18.06;75.28;1017.08;0
2018-08-28 10:10:59.762913;9;18.35;76.05;1017.33;0
2018-08-28 10:10:59.999073;10;17.8;76.52;1017.52;0
2018-08-28 10:11:00.396719;11;18.45;72.81;1017.36;0
2018-08-28 10:11:01.401496;1;17.79;76.14;1017.63;1
2018-08-28 10:11:01.636813;2;17.76;75.74;1017.28;1
2018-08-28 10:11:01.871855;3;18.0;76.13;1017.3;1
2018-08-28 10:11:02.105870;4;18.11;76.27;1017.18;1
2018-08-28 10:11:02.340312;5;18.1;75.86;1017.67;1
2018-08-28 10:11:02.575267;6;17.97;76.23;1017.25;1
2018-08-28 10:11:02.809573;7;17.85;78.26;1017.52;1
2018-08-28 10:11:03.044501;8;18.04;74.87;1017.07;1
2018-08-28 10:11:03.278500;9;18.42;76.16;1017.29;1
2018-08-28 10:11:03.513075;10;17.85;76.62;1017.51;1
2018-08-28 10:11:04.286138;11;18.42;72.93;1017.33;1
2018-08-28 10:11:05.285584;1;17.8;76.23;1017.57;2
2018-08-28 10:11:05.521435;2;17.76;75.85;1017.21;2
2018-08-28 10:11:05.755946;3;18.02;76.08;1017.31;2
2018-08-28 10:11:05.990514;4;18.13;76.51;1017.22;2
2018-08-28 10:11:06.590314;5;18.11;76.09;1017.61;2
2018-08-28 10:11:06.826659;6;17.99;76.45;1017.18;2
2018-08-28 10:11:07.060391;7;17.87;78.46;1017.45;2
2018-08-28 10:11:07.295447;8;18.08;74.6;1016.93;2
2018-08-28 10:11:07.529804;9;18.41;75.83;1017.27;2
2018-08-28 10:11:07.765291;10;17.81;76.7;1017.35;2
2018-08-28 10:11:08.149347;11;18.44;73.03;1017.39;2
2018-08-28 10:11:09.159947;1;17.79;76.18;1017.53;3
2018-08-28 10:11:09.395686;2;17.69;75.86;1017.18;3
2018-08-28 10:11:09.630035;3;17.99;75.84;1017.26;3
2018-08-28 10:11:09.864216;4;18.1;76.25;1017.14;3
2018-08-28 10:11:10.333025;6;17.91;75.96;1017.08;3
2018-08-28 10:11:10.568271;7;17.75;78.18;1017.33;3
2018-08-28 10:11:10.802923;8;17.92;74.45;1017.11;3
