2018-08-27 14:28:40.912173;4;17.91;81.6;1006.06;825
2018-08-27 14:28:41.247049;1;17.78;80.5;1006.41;826
2018-08-27 14:28:41.481559;2;17.99;79.18;1006.13;826
2018-08-27 14:28:41.716348;3;17.81;81.21;1006.28;826
2018-08-27 14:28:41.951735;4;17.92;81.62;1006.08;826
2018-08-27 14:28:42.285605;1;17.77;80.39;1006.35;827
2018-08-27 14:28:42.520979;2;17.96;78.86;1006.08;827
2018-08-27 14:28:42.755714;3;17.79;80.66;1006.23;827
2018-08-27 14:28:42.990331;4;17.88;81.04;1006.01;827
2018-08-27 14:28:44.034423;1;17.76;80.08;1006.39;828
2018-08-27 14:28:44.268915;2;17.94;78.47;1005.97;828
2018-08-27 14:28:44.503745;3;17.77;80.13;1006.22;828
2018-08-27 14:28:44.739323;4;17.87;80.62;1005.98;828
2018-08-27 14:28:45.073025;1;17.76;79.83;1006.31;829
2018-08-27 14:28:45.308931;2;17.95;78.4;1006.01;829
2018-08-27 14:28:45.543135;3;17.77;80.07;1006.27;829
2018-08-27 14:28:45.777604;4;17.85;80.62;1005.93;829
2018-08-27 14:28:46.111939;1;17.76;79.83;1006.41;830
2018-08-27 14:28:46.347144;2;17.95;78.41;1006.06;830
2018-08-27 14:28:46.582001;3;17.77;80.03;1006.24;830
2018-08-27 14:28:46.816412;4;17.85;80.6;1005.91;830
2018-08-27 14:28:47.150910;1;17.75;79.85;1006.36;831
2018-08-27 14:28:47.385699;2;17.96;78.44;1006.03;831
2018-08-27 14:28:47.620854;3;17.77;80.12;1006.23;831
2018-08-27 14:28:47.855006;4;17.84;80.72;1006.05;831
2018-08-27 14:28:48.189495;1;17.77;79.99;1006.35;832
2018-08-27 14:28:48.424789;2;17.97;78.63;1006.04;832
2018-08-27 14:28:48.659874;3;17.79;80.5;1006.22;832
2018-08-27 14:28:48.893879;4;17.87;81.1;1005.97;832
2018-08-27 14:28:49.228533;1;17.77;80.2;1006.33;833
2018-08-27 14:28:49.463828;2;17.97;78.75;1006.01;833
2018-08-27 14:28:49.698563;3;17.77;80.28;1006.28;833
2018-08-27 14:28:49.932953;4;17.84;80.62;1006.01;833
2018-08-27 14:28:50.267300;1;17.76;80.06;1006.39;834
2018-08-27 14:28:50.502762;2;17.95;78.56;1005.93;834
2018-08-27 14:28:50.737068;3;17.75;80.08;1006.31;834
2018-08-27 14:28:50.971587;4;17.84;80.73;1005.96;834
2018-08-27 14:28:51.305839;1;17.77;80.1;1006.33;835
2018-08-27 14:28:51.541371;2;17.98;78.69;1006.03;835
2018-08-27 14:28:51.775900;3;17.78;80.34;1006.18;835
